,title,review_n,review,review_date,likes_n,title_category,review_year,review_month,sentiment,sentiment_cat
13709,엄마와 딸 아름다운 생활 한복 철릭 원피스 만들기,44,차분하다알다 쉬다 하다 헷갈리다곳은 무한 반복으로 ,2020. 4. 16.,892,바느질/재봉,2020,4,good,pos_content
13711,엄마와 딸 아름다운 생활 한복 철릭 원피스 만들기,44,자세하다설명,2020. 12. 22.,892,바느질/재봉,2020,12,good,pos_content
13712,엄마와 딸 아름다운 생활 한복 철릭 원피스 만들기,44,좋다아영,2020. 9. 15.,892,바느질/재봉,2020,9,good,pos_etc_prefer
13713,엄마와 딸 아름다운 생활 한복 철릭 원피스 만들기,44,자세하다알다 좋다,2020. 9. 15.,892,바느질/재봉,2020,9,good,pos_content
13714,엄마와 딸 아름다운 생활 한복 철릭 원피스 만들기,44,자세하다 섬세하다설명좋다,2020. 9. 2.,892,바느질/재봉,2020,9,good,pos_content
13715,엄마와 딸 아름다운 생활 한복 철릭 원피스 만들기,44,영상보며 따르다 쉽다,2020. 8. 5.,892,바느질/재봉,2020,8,good,pos_content
13716,엄마와 딸 아름다운 생활 한복 철릭 원피스 만들기,44,디테 일해서 좋다,2020. 5. 21.,892,바느질/재봉,2020,5,good,pos_etc_prefer
13717,엄마와 딸 아름다운 생활 한복 철릭 원피스 만들기,44,상세한 설명에 만족하다,2020. 4. 26.,892,바느질/재봉,2020,4,good,pos_content
13741,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,자세하다알다 쉬다 설명하다 다양하다재봉 방법으로 옷을 만들다 있다자신감이 생기다 더 연습하다 손에 익히다 겠다 ,2021. 4. 6.,762,바느질/재봉,2021,4,good,pos_content
13742,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,늘2부족하다부분을 이젠확실하다알게 되어다 답답하다해소되어다 지금까지 수강신청은 자다 하다 스스로 칭찬하고 있다재봉에 재미가 나다 ,2021. 3. 10.,762,바느질/재봉,2021,3,sorry,neg_content
13743,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,강사님이 단계 별로차분하다 자세하다설명을 하다 따르다 하다 쉽다따르다 보다 작품이 완성되어다 만족하다,2021. 2. 25.,762,바느질/재봉,2021,2,good,pos_product
13744,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,클래스101가입하고 처음들은 수업인데 만족도가 커서밉다돌남 두번째 중급코스나 초급두번째 커리큘럼 또 강좌 개시되어다 좋다스타일이나 수압 디테 일이넘다 맘에 들다 ,2021. 2. 19.,762,바느질/재봉,2021,2,good,pos_product
13745,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,선생님께서 정말자세하다설명해주다 미싱 초보에게 도움이 많이 되다 ,2021. 2. 17.,762,바느질/재봉,2021,2,good,pos_content
13746,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,자세하다설명에 빠르다 친절하다피드백으로 수업듣다 시간이 기다리다 클래스101에서 구매한 강의중만족도가 가장높다,2021. 2. 14.,762,바느질/재봉,2021,2,good,pos_content
13747,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,초보들도 따르다 하다 있다만큼생생하다실기 화면과 차분하다 자세하다설명으로 많다향상이 되어다 다음 클래스도 또기다리다 ,2021. 1. 27.,762,바느질/재봉,2021,1,good,pos_content
13748,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,피드백짱이다모든 글에 답변을 자다 해주시고 격려와 칭찬을 아끼다 않다 ,2021. 1. 26.,762,바느질/재봉,2021,1,sorry,neg_content
13749,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,가정 용 공업 용 모두 설명하다 주어서 좋다,2021. 3. 12.,762,바느질/재봉,2021,3,good,pos_content
13751,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,미싱 기초부터 차근차근배우다 수있다,2021. 2. 19.,762,바느질/재봉,2021,2,good,pos_content
13752,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,선생님이 자세하다설명을 자다 해주다 ,2021. 2. 18.,762,바느질/재봉,2021,2,good,pos_content
13753,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,고급 기술을 학습하다 완성 도가 높다옷을 만들다 있다 뿌듯하다,2021. 2. 9.,762,바느질/재봉,2021,2,good,pos_etc_prefer
13754,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,최고의 클래스 수업을 듣다 있다,2021. 2. 6.,762,바느질/재봉,2021,2,sorry,neg_content
13755,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,카라 달때 안전 장치의 도움으로 예쁘다바느질 팁을 얻다 ,2021. 2. 3.,762,바느질/재봉,2021,2,good,pos_content
13757,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,고급 마감의 방법을 배우다 실력이 업그레이드 된거같다,2021. 1. 30.,762,바느질/재봉,2021,1,good,pos_etc_prefer
13758,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,알다 쉬다 설명을 친절하다잘알다 ,2021. 1. 29.,762,바느질/재봉,2021,1,good,pos_content
13759,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,설명을 차분하다해주시고 다양하다방법을 체계적으로 알다 ,2021. 1. 21.,762,바느질/재봉,2021,1,good,pos_content
13760,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,쉬다 체계적인 재봉 법을 친절하다알다 ,2021. 1. 20.,762,바느질/재봉,2021,1,good,pos_content
13762,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,역시 선생님의 알아듣다 깅쉽다설명이다최고,2021. 1. 16.,762,바느질/재봉,2021,1,good,pos_content
13763,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,자세하다설명으로 손쉽다따르다 하다 있다ㅡ,2021. 1. 12.,762,바느질/재봉,2021,1,good,pos_content
13764,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,꼼꼼하다체크해주다 ,2021. 5. 5.,762,바느질/재봉,2021,5,good,pos_content
13770,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,차근차근자다 알다 ㅎㅎ,2021. 3. 30.,762,바느질/재봉,2021,3,good,pos_content
13772,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,정말자세하다설명 해줄다 ,2021. 3. 3.,762,바느질/재봉,2021,3,good,pos_content
13773,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,초보를 위한 자세하다설명,2021. 2. 20.,762,바느질/재봉,2021,2,good,pos_content
13774,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,설명이 아주쉽다,2021. 2. 13.,762,바느질/재봉,2021,2,good,pos_content
13775,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,쉬다 설명해주다 넘다 좋다,2021. 2. 8.,762,바느질/재봉,2021,2,good,pos_content
13777,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,피드백이 바로바로 해주다 ,2021. 2. 5.,762,바느질/재봉,2021,2,good,pos_content
13778,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,자세하다 차분하다설명,2021. 1. 22.,762,바느질/재봉,2021,1,good,pos_content
13779,재봉틀 초급에서 중급으로 유형별로 배우는 완벽 마감 재봉 클래스,75,설명이 쉽다,2021. 1. 13.,762,바느질/재봉,2021,1,good,pos_content
13816,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,프로 크리 에이트의 깨알사용법들을 알다 좋다폰트 사이트 완전유용하다,2020. 8. 24.,672,페이퍼아트/포장,2020,8,good,pos_etc_prefer
13817,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,몇년 전에 태교로 배우다 보고싶다 페이퍼크다 팅을 아이 얼추키우다 배우다 ㅎ그림도 전공하다 않다 저도 쉬다 자다 따르다 하다 수있다클래스예요 선생님의 나긋나긋하다 친절하다목소리가 여러분을 페이퍼 커팅의 세계로 안내하다 드릴겁니다 도안만들다 커팅하여 완성하다 세상뿌듯하다조용조 용 혼자 초집중하다 수있다취미가 필요하다적극 추천하다 전 주로 밤에 작업하다 ,2020. 8. 20.,672,페이퍼아트/포장,2020,8,good,pos_content
13818,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,차근차근하다설명으로 수업 내용을 자다 이해하고 따라가다 수있다수업이다,2020. 8. 3.,672,페이퍼아트/포장,2020,8,good,pos_content
13819,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,미션 댓글에 피드백이 빠르다편이어서 자다 못되다 부분이나 궁금하다부분을 빨리 알 스있다,2020. 7. 30.,672,페이퍼아트/포장,2020,7,sorry,neg_video
13820,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,점점 난이도가 올라가다 느껴지다 이제 중급과정에 들어가다 기분이 들다 초반에 배우다 것들을 활용하다 실제로 사용하다 수있다엽서나 토퍼 등을 만들다 되다 흥미롭다지네요 눈을 땔 수가없다ㅋㅋㅋ,2020. 7. 15.,672,페이퍼아트/포장,2020,7,sorry,neg_video
13821,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,따르다 그릴 수있다 쉽다설명적절하다예시 연습하다 수있다샘플 등이 첨부되어다 있다초보자 누구나 쉬다 하다 수있다수업이 진행되다 그림을 자다 그리지못하다 장비 아이패드나 시스템 프로 크리에이터으 로어느정도 커버도 되다 것같다단지 문제는 예쁘다도안을 창작하다 저의 센스 정도이다 요ㅠ이것도 많이 그리다 보다 늘게 되다 하니 연습을 많이 해보다 개다 ㅎㅎ,2020. 7. 14.,672,페이퍼아트/포장,2020,7,good,pos_content
13822,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,프로 크리 에이트를 통해서 도안을 만들다 토퍼를 제작하다 과정을 차근차근알다 좋다애플펜슬이 처음이라 연습이 필요하다저도 작가님처럼 슥 슥예쁘다가리다 날이 기대되다 ,2020. 6. 4.,672,페이퍼아트/포장,2020,6,good,pos_content
13823,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,설명도 차근차근너무 잘해주다 알고 계시다팁들도 막 방출해주다 도움이 많이 되어다 ,2020. 5. 30.,672,페이퍼아트/포장,2020,5,good,pos_content
13824,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,이해하다 쉬다 자다 설명해주다 처음인데 요 접근하다 쉽다질문에 답변도 꼼꼼하다해주다 또다르다알다 즐거움이 있다완전 강추,2020. 5. 21.,672,페이퍼아트/포장,2020,5,good,pos_content
13826,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,차분하다알다 좋다 다양하다해보다 수있다 좋다것같다막상해보다 어생각보다 쉬다 이렇다수있다그 노하우를 모르다 빙빙돌아가다 건데강의 듣기잘하다 생각이 들다 토퍼를 직접만들다 볼 수있다수정해보다 수있다 좋다만들다 레이어에 대한 이해를 하다 수있다너무 좋다다음 강의가 열리지않다 ㅠㅠㅠㅠ얼른올라오다 좋다,2020. 5. 20.,672,페이퍼아트/포장,2020,5,sorry,neg_content
13827,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,설명을 자다 해주다 따라가다 좋다것같다근데 아이패드도 처음이고 프로그램도 처음이어서 익숙해지다 위해서 반복적으로 설명해주다 더좋다것같다생각도 해보다 어렵다보이다 도안을 직접그리고커팅도 해보다 수있다너무 좋다것같다,2020. 5. 18.,672,페이퍼아트/포장,2020,5,sorry,neg_content
13828,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,자세하다설명으로 쉬다 이해하다 수있다 좋다,2021. 1. 21.,672,페이퍼아트/포장,2021,1,good,pos_content
13829,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,천천히 설명해주다 따르다 쉽다 좋다,2020. 11. 30.,672,페이퍼아트/포장,2020,11,good,pos_content
13830,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,차분하다 꼼꼼하다설명 해주다 쉬다 따르다 하다 수있다,2020. 10. 17.,672,페이퍼아트/포장,2020,10,good,pos_content
13831,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,차분하다 꼼꼼하다설명 해주다 쉬다 따르다 하다 수있다,2020. 10. 17.,672,페이퍼아트/포장,2020,10,good,pos_content
13832,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,디테일한 부분을 알다 시행착오가 적다 ,2020. 8. 23.,672,페이퍼아트/포장,2020,8,good,pos_content
13833,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,검정색으로 그릴 수있다꽃이 이렇게 다양하다표현되다 신기하다,2020. 6. 4.,672,페이퍼아트/포장,2020,6,good,pos_content
13834,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,재밌다쉬다 따르다 하다 수있다 좋다,2020. 6. 3.,672,페이퍼아트/포장,2020,6,good,pos_etc_prefer
13835,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,차근차근꼼꼼하다알다 배우다 쉽다,2020. 6. 2.,672,페이퍼아트/포장,2020,6,good,pos_content
13836,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,원하다사진의 실루엣으로 도안 디자인을 하다 있다 좋다,2020. 5. 31.,672,페이퍼아트/포장,2020,5,good,pos_product
13837,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,쉬다 설명해주다 따르다 쉽다,2020. 5. 16.,672,페이퍼아트/포장,2020,5,good,pos_content
13838,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,쉬다 편하다영상 설명이 좋다,2021. 1. 20.,672,페이퍼아트/포장,2021,1,good,pos_content
13839,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,쉬다 여러번 설명해주다 좋다,2020. 8. 21.,672,페이퍼아트/포장,2020,8,good,pos_content
13840,페이퍼 커팅 아이패드로 그리고 종이를 오려 만드는 한 조각의 휴식,71,천천히 내곡동에 따르다 좋다,2020. 6. 9.,672,페이퍼아트/포장,2020,6,good,pos_etc_prefer
13888,마음 가는대로 여유롭게 만드는 7가지 위빙 일상 오브제,32,온라인이라 걱정하다 동영상을 계속돌리다 보다 부족하다부분을 계속 연습하다 수있다,2020. 11. 28.,618,기타,2020,11,sorry,neg_video
13890,마음 가는대로 여유롭게 만드는 7가지 위빙 일상 오브제,32,자세하다알다 ,2021. 2. 12.,618,기타,2021,2,good,pos_content
13920,원석과 비즈로 깨알같이 엮어내는 14가지 액세서리와 소품,24,수업이 재밌다 알차다구성에 꼼꼼하다설명을 자다 해주다 이해가 자다 돼다 ,2021. 5. 12.,615,금속,2021,5,good,pos_content
13921,원석과 비즈로 깨알같이 엮어내는 14가지 액세서리와 소품,24,도안과 패턴을 그림으로 알아보다 쉬다 정리하다 주다 영상과 함께 천천히 따르다 좋다,2021. 5. 9.,615,금속,2021,5,good,pos_etc_prefer
13944,마음이 따뜻해지는 작고 소중한 그림 선물,65,작가님목소리도 넘다 예쁘다제 취향에 딱 맞다 그림 스타일도 넘다 좋다다만 난이도가 많이 낮다살짝아쉽다누구나 쉬다 따르다 하다 있다취지 라면 이해가 되다 그냥 보고만 있다힐링이 되다 소장하고 두고두고보다 영상이에요 ,2021. 1. 3.,513,우드/목공/라탄,2021,1,good,pos_product
13945,마음이 따뜻해지는 작고 소중한 그림 선물,65,작가님의 차분하다 곱다설명도 좋다 예쁘다그림들을 흉내내 볼 수있다너무 좋다힐링되다 ,2020. 12. 16.,513,우드/목공/라탄,2020,12,good,pos_content
13946,마음이 따뜻해지는 작고 소중한 그림 선물,65,천천히 작가님과 색칠하다 시간도 힐링이 되다 좋다수강 기간이 기다 다행이다,2020. 12. 6.,513,우드/목공/라탄,2020,12,good,pos_etc_prefer
13947,마음이 따뜻해지는 작고 소중한 그림 선물,65,짧다수업 시간이 집중하다 수있다해주다 편안하다수업하다 수있다만들어주다 ,2020. 11. 10.,513,우드/목공/라탄,2020,11,sorry,neg_content
13948,마음이 따뜻해지는 작고 소중한 그림 선물,65,차분하다나만의 시간을 가다 수업을 재밌다따라가다 재미가 있다 행복하다,2020. 9. 4.,513,우드/목공/라탄,2020,9,sorry,neg_content
13949,마음이 따뜻해지는 작고 소중한 그림 선물,65,차근차근예쁘다목소리들다 따르다 금새만들다 있다 어렵다않다 자다 설명해주다 쉬다 따르다 하다 수있다힐링 클래스이다,2020. 8. 8.,513,우드/목공/라탄,2020,8,sorry,neg_content
13950,마음이 따뜻해지는 작고 소중한 그림 선물,65,설명만 나오다 게아니다엘 선생님도 그리고채색하다 같이 그림그리다 것같다,2020. 7. 20.,513,우드/목공/라탄,2020,7,sorry,neg_content
13951,마음이 따뜻해지는 작고 소중한 그림 선물,65,하나의 작품을 완성하다 까지 여러 회 차로나누어지다 차근차근따라가다 좋다,2020. 7. 13.,513,우드/목공/라탄,2020,7,good,pos_product
13952,마음이 따뜻해지는 작고 소중한 그림 선물,65,색연필을 처음가다 볼 만큼 그림에 소질도 없다못하다 거라는 두려움이 있다기초적인 것 부터 차근차근 설명하다 주다 게좋다마음을 차분하다만들다 목소리도 좋다,2020. 7. 11.,513,우드/목공/라탄,2020,7,sorry,neg_content
13953,마음이 따뜻해지는 작고 소중한 그림 선물,65,열어보 자마자 기분좋아지다 준비물들선생님의 자세하다 차분하다설명 수업들을 때흐르다 음악영상미다 힐링이에요 ,2020. 7. 4.,513,우드/목공/라탄,2020,7,good,pos_content
13954,마음이 따뜻해지는 작고 소중한 그림 선물,65,친절하다 따뜻하다느낌의 수업이예요 어르다 살아가다 애쓰다 어른에게 아이같다감수성을 되살리다 마음이 편안하다시간같다,2020. 6. 30.,513,우드/목공/라탄,2020,6,sorry,neg_content
13955,마음이 따뜻해지는 작고 소중한 그림 선물,65,그림이 입체가 되다 과정이 특히 재미있다 즐겁다금방질리다 성격이라 뭐든 꾸준하다자다 못하다 수업너무 재미있다 부지런하다듣다 있다,2020. 6. 18.,513,우드/목공/라탄,2020,6,sorry,neg_content
13956,마음이 따뜻해지는 작고 소중한 그림 선물,65,마음이 평온하다수업이다 꼼꼼하다 재미있다자다 알다 건물론 이고 영상도 작가님목소리도 너무 좋다함께 그림을 그리다 마음이 차분해지다 ,2020. 6. 17.,513,우드/목공/라탄,2020,6,good,pos_content
13957,마음이 따뜻해지는 작고 소중한 그림 선물,65,동심으로 돌아가다 힐링하다 시간이에요 귀엽다그림들은 여러용도로 실생활에 활용하다 좋다,2020. 6. 10.,513,우드/목공/라탄,2020,6,good,pos_etc_prefer
13958,마음이 따뜻해지는 작고 소중한 그림 선물,65,기초인 저도 자다 따르다 그릴 수있다설명하다 주다 그림 그리기가 더욱즐겁다,2020. 6. 9.,513,우드/목공/라탄,2020,6,good,pos_content
13959,마음이 따뜻해지는 작고 소중한 그림 선물,65,너무 너무 재다 영상도 너무 아름답다,2020. 6. 4.,513,우드/목공/라탄,2020,6,sorry,neg_content
13960,마음이 따뜻해지는 작고 소중한 그림 선물,65,지우개 사용부터 연필깍 기사용 형태 그릴 때 연필을 자로 이용하다 방법까지 초보자가 궁금하다수있다것들을 꼼꼼하다 자세하다설명하다 주다 너무 좋다,2020. 6. 4.,513,우드/목공/라탄,2020,6,good,pos_content
13961,마음이 따뜻해지는 작고 소중한 그림 선물,65,시간가다 모르다 오다 집중하다 돼다 ,2021. 4. 5.,513,우드/목공/라탄,2021,4,sorry,neg_content
13962,마음이 따뜻해지는 작고 소중한 그림 선물,65,어리다 같다 순수하다간직한 작가님의 다정다감하다수업이 좋다,2021. 4. 4.,513,우드/목공/라탄,2021,4,good,pos_etc_prefer
13965,마음이 따뜻해지는 작고 소중한 그림 선물,65,수업 중간 중간에 작가님의 꿀팁대방출,2020. 12. 2.,513,우드/목공/라탄,2020,12,good,pos_content
13966,마음이 따뜻해지는 작고 소중한 그림 선물,65,선생님께서 목소리도 차분하다 꼼꼼하다자다 알다 만족스럽다,2020. 9. 19.,513,우드/목공/라탄,2020,9,good,pos_content
13968,마음이 따뜻해지는 작고 소중한 그림 선물,65,그런데내용적인 부분에서는 빈약하다 같다,2020. 7. 26.,513,우드/목공/라탄,2020,7,sorry,neg_content
13969,마음이 따뜻해지는 작고 소중한 그림 선물,65,힐링되다 엘님목소리 색칠하다 때너무 기분이 좋다,2020. 6. 16.,513,우드/목공/라탄,2020,6,good,pos_etc_prefer
13970,마음이 따뜻해지는 작고 소중한 그림 선물,65,볼때마다 너무 좋다,2021. 2. 5.,513,우드/목공/라탄,2021,2,good,pos_etc_prefer
13971,마음이 따뜻해지는 작고 소중한 그림 선물,65,좋다추천드리다 ,2020. 12. 23.,513,우드/목공/라탄,2020,12,good,pos_etc_prefer
13973,마음이 따뜻해지는 작고 소중한 그림 선물,65,엘님의 친절하다설명이 좋다,2020. 7. 31.,513,우드/목공/라탄,2020,7,good,pos_content
13974,마음이 따뜻해지는 작고 소중한 그림 선물,65,설명을 자세하다해주다 좋다,2020. 7. 2.,513,우드/목공/라탄,2020,7,good,pos_content
13975,마음이 따뜻해지는 작고 소중한 그림 선물,65,너무 너무 너무 좋다,2020. 6. 30.,513,우드/목공/라탄,2020,6,good,pos_etc_prefer
13977,마음이 따뜻해지는 작고 소중한 그림 선물,65,정말자다 설명 햐 주시고 마음도 편하다,2020. 6. 15.,513,우드/목공/라탄,2020,6,good,pos_content
13978,마음이 따뜻해지는 작고 소중한 그림 선물,65,넘다 힐링되다 시간이다 ,2020. 6. 11.,513,우드/목공/라탄,2020,6,sorry,neg_content
14013,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,옛날에 한번이르다 수업을 받다 적이 있다그때는 당시 선생님이 너무 복잡하다가르치다 어렵다툴이라고 생각하다 이 수업은 쉬다 하나 하나가르치다 주어서 천천히 따라가다 수있다감사하다 ,2021. 5. 15.,3612,기타,2021,5,sorry,neg_content
14014,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,동영상이 채다 터 별로나뉘다 지루하다 답답하다않다 그리고설명이 쉬다 ,2020. 3. 31.,3612,기타,2020,3,sorry,neg_content
14015,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,자세하다설명으로 차근차근따라가다 수있다 좋다그런데색상값을 말로만 들어서다 여러번들다 색상값을 수업 노트에 싸주다 좋다것같다감사하다 ,2020. 3. 25.,3612,기타,2020,3,sorry,neg_content
14016,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,자세하다설명 해주시고 도구 위치도 보이지만 말로도 설명해주다 찾기쉬다 보다 하다 좋다,2020. 1. 25.,3612,기타,2020,1,good,pos_content
14017,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,이해하다 쉬다 하나 하나알다 진짜크다 걱정 안고크다 쓰다 시작하다 잘따라가다 ,2019. 10. 4.,3612,기타,2019,10,good,pos_content
14018,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,막판에는 난이도가 올라가다 기초 수업 때와 속도가 비슷하다혹은 더 빨라서 버겁다느껴지다 물론 여러번돌리다 수업해보다 되다 기초에서 시간다 쓰다 어렵다 가볍다터치한 느낌 초급자 용이니까 그렇다개인적으론 아쉽다개인적인거  라투표는 좋다요로,2019. 9. 8.,3612,기타,2019,9,sorry,neg_content
14019,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,꼼꼼하다 자세하다설명 선생님이 정성껏달다 댓글이 힘 이나게 하다 좋다,2019. 3. 11.,3612,기타,2019,3,good,pos_content
14020,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,차근차근따르다 하다 수있다배우다 쉬다 유용하다것들알다 재밌다,2019. 1. 3.,3612,기타,2019,1,good,pos_content
14021,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,크게어렵다않다 차근차근알다 좋다,2020. 8. 28.,3612,기타,2020,8,sorry,neg_content
14022,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,쉽다설명과 알맞다난이도의 연습으로 ㅋ일러스트가 재밌다느껴지다 ,2020. 8. 10.,3612,기타,2020,8,good,pos_content
14023,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,천천히 그리다 꼼꼼하다강의와 댓글이 좋다,2020. 7. 20.,3612,기타,2020,7,good,pos_content
14024,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,설명이 자세하다 친절하다따라가다 쉽다,2020. 5. 13.,3612,기타,2020,5,good,pos_content
14025,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,다양하다응용 방법을 설명해주다 적용가능하다아이디어들이 생각나다 ,2020. 4. 15.,3612,기타,2020,4,good,pos_content
14026,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,자세하다설명과 함께 질문에 답변해주다 너무 좋다,2020. 3. 21.,3612,기타,2020,3,good,pos_content
14027,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,너무 빠르다않다 조곤조곤 알다 좋다,2020. 2. 29.,3612,기타,2020,2,good,pos_etc_prefer
14028,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,빠르다않다 따르다 쉽다목소리가 조금작다신가같다,2020. 2. 23.,3612,기타,2020,2,good,pos_content
14029,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,하나 하나사소하다다 알다 좋다,2020. 2. 20.,3612,기타,2020,2,good,pos_etc_prefer
14030,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,천천히 차근차근알다 좋다,2020. 1. 12.,3612,기타,2020,1,good,pos_content
14031,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,자세하다설명을 해주다 놓치다 않다 따라가다 수있다,2019. 12. 29.,3612,기타,2019,12,good,pos_content
14032,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,천천히 자세하다설명해주다 이해하다 좋다따르다 편하다,2019. 9. 12.,3612,기타,2019,9,good,pos_content
14033,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,실제 활 용도가 높다기법들이 수업에 있다 좋다,2019. 9. 7.,3612,기타,2019,9,good,pos_content
14034,또 다른 첫 인상 일러스트레이터로 셀프 브랜딩 시작하기,370,가이드라인만들다 알게 되어다 좋다,2019. 9. 1.,3612,기타,2019,9,good,pos_etc_prefer
14036,공간에 생생한 감각을 더해요 펀치니들을 이용한 터프팅 소품 제작법,137,매 차트마다 자다 설명해주다 좋다아직 바느질이 어렵다계속하다 나아지다 ,2021. 4. 18.,2015,바느질/재봉,2021,4,sorry,neg_content
14037,공간에 생생한 감각을 더해요 펀치니들을 이용한 터프팅 소품 제작법,137,초보자가 쉬다 따라오다 천천히 또자세하다알다 따르다 좋다,2021. 4. 16.,2015,바느질/재봉,2021,4,good,pos_content
